python_score,java_score,cpp_score,javascript_score,ml_skills,web_dev_score,dsa_score,cloud_score,data_analytics_score,database_score,aptitude_score,communication_score,coding_problems_solved,internships,projects,certifications,hackathons,cgpa,role,company_tier,salary_lpa
64.7,100.0,61.0,83.4,42.4,58.6,55.0,15.5,26.6,61.8,47.2,4.0,405,3,4,0,2,9.3,Software Developer,Product-Based,17.93
74.6,23.1,53.7,19.6,78.9,0.0,64.8,42.7,88.6,66.6,61.3,2.5,318,2,1,2,3,5.39,Data Scientist,Service-Based,3.72
56.9,41.9,46.9,0.0,0.0,60.3,12.9,76.3,47.5,55.9,46.6,3.5,168,2,5,4,1,7.45,DevOps Engineer,Service-Based,4.26
10.3,19.8,9.0,80.8,15.0,74.9,27.5,10.6,22.6,46.7,35.3,2.0,224,0,3,0,0,7.48,Frontend Developer,Startup,3.79
61.1,18.7,41.8,54.2,59.3,21.0,31.7,1.0,55.7,94.7,50.9,5.0,288,2,3,2,1,7.21,Data Analyst,Service-Based,4.95
26.7,58.0,40.2,30.1,38.6,37.7,93.2,78.9,25.8,58.5,66.6,3.0,0,1,7,3,1,7.53,DevOps Engineer,Startup,3.48
99.7,9.5,25.6,18.3,82.5,0.0,44.0,4.6,97.5,55.7,63.2,2.5,240,1,8,2,4,6.86,Data Scientist,Service-Based,4.58
37.0,58.0,27.9,47.6,9.8,1.6,56.0,71.8,7.6,52.0,35.5,2.0,263,2,2,4,2,7.65,DevOps Engineer,Startup,4.5
51.5,59.6,54.3,50.8,52.3,60.6,67.1,65.8,68.3,60.4,67.7,2.5,291,0,9,4,1,6.91,Software Developer,Product-Based,15.43
63.1,34.6,12.9,66.0,37.7,100.0,58.9,41.7,0.0,57.7,56.5,3.5,348,2,6,4,0,6.81,Full-Stack Developer,Product-Based,17.58
21.3,48.1,39.6,50.4,37.3,33.9,12.7,88.0,10.7,34.0,60.6,2.0,246,0,6,2,2,6.83,DevOps Engineer,Startup,3.96
82.5,37.3,85.2,72.7,0.0,49.8,42.4,37.3,6.4,49.0,48.1,3.0,279,2,7,3,1,8.8,Software Developer,Product-Based,16.55
67.8,11.2,26.2,46.5,61.5,15.3,23.8,34.3,46.2,98.7,63.6,2.5,456,0,4,5,0,7.57,Data Analyst,Service-Based,4.84
72.6,90.8,39.3,70.9,4.4,75.5,67.3,50.5,16.7,84.4,72.7,3.5,195,3,7,5,1,8.37,Full-Stack Developer,Product-Based,13.96
73.7,82.3,45.6,76.1,0.0,33.1,100.0,35.5,45.2,63.4,80.8,3.0,427,3,1,4,1,7.98,Software Developer,Fintech,23.31
77.1,0.0,58.0,18.3,79.8,0.0,48.6,60.5,50.0,40.7,50.5,2.5,150,1,4,0,1,7.17,ML Engineer,Startup,4.57
42.2,30.7,36.6,28.5,44.2,0.0,20.7,8.2,100.0,95.0,52.8,4.0,380,1,4,2,0,7.04,Data Analyst,Service-Based,4.92
69.6,13.1,15.9,0.0,100.0,10.2,57.8,28.8,67.5,41.7,37.1,2.5,414,0,6,0,1,9.14,Data Scientist,Service-Based,4.23
53.4,29.1,0.0,21.7,20.0,0.0,43.8,18.1,58.9,55.1,52.7,2.0,125,1,5,1,1,7.08,Data Analyst,Startup,3.31
83.3,65.8,18.2,58.1,24.1,17.2,70.7,33.0,31.4,34.9,58.6,2.5,308,2,5,3,1,7.13,Software Developer,Service-Based,5.11
63.2,47.2,37.6,48.7,4.9,18.7,37.7,47.5,31.4,62.7,42.0,2.0,238,1,6,1,3,7.45,Software Developer,Startup,4.16
69.1,92.3,49.6,33.7,0.0,47.4,58.1,23.6,51.8,66.0,59.1,2.5,299,1,7,2,3,8.2,Software Developer,Service-Based,4.98
27.0,75.6,53.9,72.0,1.4,38.8,57.2,49.5,5.5,82.9,42.9,2.5,177,2,6,2,2,7.83,Software Developer,Startup,4.7
77.7,42.6,38.5,43.1,74.3,0.0,55.5,76.7,92.5,14.5,68.3,3.0,435,2,7,4,2,7.98,ML Engineer,Product-Based,17.89
70.8,0.0,0.0,51.3,37.0,0.0,9.6,10.2,100.0,65.6,49.7,2.5,7,2,2,0,0,7.48,Data Analyst,Startup,3.97
86.9,37.4,28.0,91.7,23.8,100.0,41.5,57.3,23.5,85.2,55.1,3.0,402,2,7,3,3,8.11,Full-Stack Developer,Product-Based,17.83
33.1,16.6,34.7,62.6,48.7,89.9,36.5,46.5,0.0,76.0,41.8,3.5,165,2,6,7,2,7.08,Frontend Developer,Service-Based,3.61
67.5,24.8,25.9,24.9,100.0,7.8,42.7,66.3,69.6,0.0,27.5,3.0,322,1,5,4,0,7.67,ML Engineer,Service-Based,4.55
52.5,65.9,74.8,54.8,6.7,33.4,26.1,43.1,21.2,63.4,86.1,2.5,208,1,2,1,0,6.75,Software Developer,Service-Based,4.63
35.3,11.3,17.8,77.2,0.0,78.1,38.8,39.8,4.4,28.8,46.0,2.0,133,1,3,4,2,6.49,Frontend Developer,Startup,3.88
12.5,37.5,0.0,61.5,43.6,87.9,42.5,8.2,28.7,59.7,61.8,1.5,265,0,0,0,2,7.11,Frontend Developer,Startup,3.93
81.1,19.3,5.3,13.9,59.6,23.9,20.6,52.8,96.2,83.5,80.5,3.5,284,1,4,2,2,6.91,Data Analyst,Service-Based,5.25
56.8,30.5,13.0,32.9,64.9,4.8,4.7,0.0,88.4,92.4,41.2,4.0,20,1,3,1,1,6.4,Data Analyst,Service-Based,4.16
81.6,89.4,39.5,50.8,5.3,36.0,74.3,42.7,14.5,91.6,65.0,3.5,329,2,6,4,3,6.96,Software Developer,Service-Based,5.02
46.9,2.7,15.2,75.6,0.0,87.4,28.7,39.1,23.6,38.2,30.8,2.0,133,1,5,3,1,6.85,Frontend Developer,Startup,3.78
7.3,14.9,12.6,87.9,22.0,100.0,12.7,31.0,15.2,39.2,44.6,1.5,311,0,3,0,1,7.06,Frontend Developer,Startup,4.47
56.6,33.3,37.9,17.1,60.5,15.5,39.3,76.6,63.1,57.9,61.8,3.0,389,1,7,2,2,6.73,ML Engineer,Service-Based,4.35
85.5,36.7,0.0,24.5,18.0,35.4,32.5,100.0,32.7,47.8,38.7,3.5,293,2,3,2,3,6.67,DevOps Engineer,Service-Based,4.79
52.4,28.6,30.9,54.9,7.2,32.3,24.3,63.7,22.2,89.5,36.7,2.0,397,2,6,4,3,7.27,DevOps Engineer,Service-Based,4.38
57.1,58.9,36.5,43.1,20.8,19.5,10.7,81.5,29.6,51.1,42.9,2.5,304,1,5,3,3,8.05,DevOps Engineer,Service-Based,4.74
73.1,13.3,38.5,46.6,81.3,0.0,64.2,25.0,90.6,37.0,48.8,3.0,296,2,4,2,3,7.47,Data Scientist,Service-Based,4.8
53.1,18.8,11.2,26.4,94.0,0.0,79.7,52.2,41.1,66.7,41.3,3.0,151,2,11,1,2,7.73,ML Engineer,Startup,4.43
100.0,44.9,29.8,54.8,98.5,18.6,71.2,38.5,51.8,38.4,47.1,3.5,219,0,5,3,4,8.19,ML Engineer,Service-Based,4.49
100.0,0.7,5.0,15.5,100.0,24.0,65.1,22.0,78.3,48.4,56.0,3.5,165,1,7,5,2,7.27,Data Scientist,Service-Based,4.22
56.6,20.9,45.4,0.0,89.4,6.7,46.0,45.4,54.5,76.4,39.0,3.0,431,1,1,0,3,7.11,Data Scientist,Service-Based,4.66
70.3,51.9,66.1,59.7,34.4,19.9,59.9,94.9,1.6,66.5,56.9,3.0,264,1,3,2,0,7.11,Backend Developer,Service-Based,4.79
54.8,65.7,66.4,27.4,0.0,35.4,16.0,19.2,15.3,61.7,58.1,2.5,154,0,3,2,1,7.37,Software Developer,Startup,4.38
92.3,41.9,15.1,34.8,84.1,30.0,59.1,27.4,60.2,65.3,92.4,2.5,256,2,7,4,3,7.28,ML Engineer,Service-Based,5.01
96.8,55.3,58.8,77.1,32.4,35.4,83.0,58.9,22.6,88.3,54.2,2.5,292,1,7,3,1,8.26,Backend Developer,Product-Based,15.06
56.1,46.6,60.9,32.4,76.7,35.1,65.2,63.8,73.1,62.4,62.8,3.5,290,3,5,3,2,8.32,ML Engineer,Service-Based,4.51
50.2,76.1,41.6,49.8,19.5,36.3,65.0,55.3,0.3,96.7,72.4,2.5,373,1,9,5,2,7.61,Backend Developer,Service-Based,4.57
72.0,70.9,72.1,66.3,19.5,57.4,65.5,54.1,47.7,64.5,67.8,3.5,468,1,7,4,2,7.84,Software Developer,Fintech,28.37
70.8,23.0,23.2,14.5,52.3,42.5,62.6,36.3,75.3,50.8,39.3,3.0,377,1,2,4,1,7.53,ML Engineer,Service-Based,4.86
63.5,66.0,43.0,28.6,22.0,51.7,67.8,14.4,29.2,69.1,44.3,3.5,134,2,2,2,2,6.43,Backend Developer,Service-Based,4.16
69.4,37.5,0.0,100.0,3.9,89.4,47.4,65.4,0.0,78.7,53.7,3.0,245,2,4,2,2,6.72,Full-Stack Developer,Product-Based,14.44
28.4,21.7,21.7,29.1,20.7,25.4,44.4,86.6,29.2,37.4,48.6,2.5,360,3,8,2,3,8.28,DevOps Engineer,Service-Based,4.26
50.2,51.3,38.5,27.9,6.4,18.8,0.0,69.0,16.2,55.9,47.2,2.0,198,1,4,3,1,7.27,DevOps Engineer,Startup,4.33
76.4,78.9,68.2,47.7,51.2,48.3,78.7,43.1,0.0,68.7,68.7,4.0,414,1,7,2,1,7.34,Software Developer,Fintech,27.36
63.3,82.3,83.1,38.1,1.4,68.1,90.8,23.3,15.7,78.9,61.3,4.5,195,1,9,3,4,8.43,Backend Developer,Product-Based,15.05
40.1,47.0,0.0,31.8,18.3,20.8,26.8,15.8,100.0,82.8,52.5,1.5,364,1,8,3,1,7.03,Data Analyst,Service-Based,3.63
100.0,74.2,83.9,28.4,0.0,16.0,84.5,30.8,19.1,91.0,70.6,3.5,337,2,3,2,2,7.88,Software Developer,Service-Based,5.49
100.0,56.1,63.3,24.2,92.6,24.6,60.1,7.9,69.8,78.6,69.8,2.5,465,2,9,4,4,8.58,ML Engineer,Product-Based,18.68
87.1,57.7,42.1,52.6,7.1,82.3,31.6,47.4,50.5,70.6,73.7,3.5,362,1,8,1,3,6.36,Full-Stack Developer,Product-Based,15.37
6.1,31.9,40.5,76.3,31.2,100.0,15.2,30.0,0.0,0.0,45.1,1.5,152,0,3,2,3,6.98,Frontend Developer,Startup,3.98
44.6,62.0,35.0,68.8,33.4,44.1,65.3,39.0,16.8,29.6,45.4,3.0,298,1,6,3,0,6.23,Software Developer,Product-Based,13.59
84.2,65.5,38.0,44.8,100.0,13.5,36.1,24.5,83.5,45.6,46.6,3.0,500,3,4,4,2,7.34,ML Engineer,Product-Based,18.52
90.5,6.7,53.8,7.7,100.0,5.5,58.9,42.3,52.6,64.7,44.2,3.0,188,1,8,1,3,7.43,Data Scientist,Service-Based,4.88
20.1,33.1,16.3,100.0,0.0,97.5,29.2,19.5,12.7,23.7,47.6,3.0,39,2,5,4,1,7.21,Frontend Developer,Startup,3.69
72.6,28.7,8.5,7.4,18.3,14.5,55.4,1.1,87.8,40.1,56.7,2.0,314,2,0,0,1,7.05,Data Analyst,Startup,4.63
52.4,42.6,47.5,100.0,31.5,61.0,41.4,9.6,33.7,61.0,51.0,3.5,224,1,0,3,2,6.74,Full-Stack Developer,Product-Based,11.79
45.9,80.1,30.1,61.0,21.6,58.6,64.8,48.2,34.6,56.8,61.8,4.0,44,3,8,5,2,9.01,Software Developer,Product-Based,19.3
67.8,43.7,11.1,52.8,42.6,58.8,30.7,35.4,87.2,47.1,67.2,3.5,104,2,5,4,0,9.09,Data Analyst,Service-Based,4.33
22.7,67.9,22.5,31.7,0.0,38.4,32.2,100.0,0.0,80.7,25.1,2.5,389,2,8,2,1,7.27,DevOps Engineer,Service-Based,4.45
34.4,14.7,32.0,100.0,21.3,66.5,26.0,10.8,15.1,43.0,47.6,3.5,327,1,1,3,2,7.47,Frontend Developer,Product-Based,14.83
100.0,39.3,62.2,39.1,84.8,4.6,85.5,62.9,75.1,35.3,38.3,3.5,436,2,5,4,4,8.56,ML Engineer,Fintech,21.1
18.1,0.0,19.6,100.0,0.6,97.5,44.6,0.0,24.1,45.5,36.2,2.0,261,0,0,3,0,7.75,Frontend Developer,Startup,4.2
28.7,0.0,21.8,84.6,0.0,100.0,50.8,0.0,29.4,89.5,46.5,3.0,180,2,6,4,1,7.66,Frontend Developer,Startup,4.23
59.2,67.0,12.6,98.6,0.0,94.8,30.2,57.9,43.9,39.6,42.3,2.5,201,1,1,4,3,6.26,Full-Stack Developer,Product-Based,16.56
46.3,58.2,50.2,63.5,11.3,98.9,37.1,42.5,60.7,18.8,38.8,3.5,346,2,5,2,2,7.44,Frontend Developer,Product-Based,17.66
22.8,100.0,53.2,75.3,0.0,69.4,85.7,12.9,22.7,38.7,57.4,4.0,319,2,5,4,0,8.13,Software Developer,Product-Based,17.1
17.5,0.1,19.7,55.7,2.5,96.6,68.2,18.5,1.8,49.2,42.3,2.5,261,0,4,4,1,6.83,Frontend Developer,Startup,3.51
100.0,31.7,44.4,22.0,87.9,0.0,48.8,41.2,33.2,31.0,49.0,2.0,246,1,3,2,2,6.5,ML Engineer,Startup,4.44
45.9,91.9,64.0,55.4,10.2,49.0,21.7,13.3,36.3,47.9,46.7,3.0,176,1,5,0,2,7.46,Software Developer,Startup,4.41
63.0,48.6,18.6,99.9,0.0,98.5,53.6,70.4,47.7,52.1,67.5,4.5,306,0,1,1,5,7.98,Full-Stack Developer,Product-Based,17.56
78.5,55.1,50.8,45.8,0.0,9.8,38.2,31.2,34.0,48.9,25.8,3.0,221,1,2,4,2,7.18,Software Developer,Startup,3.98
20.8,68.7,14.6,21.9,25.1,13.7,21.0,77.2,45.1,40.8,36.4,2.5,165,2,4,1,0,6.71,DevOps Engineer,Startup,3.66
48.3,22.3,16.2,23.9,9.7,15.3,40.6,88.4,40.9,56.4,38.3,2.0,97,1,5,3,2,9.51,DevOps Engineer,Startup,4.01
74.1,5.6,39.3,39.7,72.7,11.3,39.9,48.7,69.2,59.1,39.7,3.5,167,2,5,4,1,7.05,ML Engineer,Service-Based,3.84
39.0,38.3,54.1,77.7,9.5,100.0,36.0,37.9,20.5,64.1,57.0,3.0,74,2,1,3,3,8.46,Full-Stack Developer,Startup,4.28
56.4,39.9,31.6,77.5,0.0,66.5,58.1,70.2,35.8,60.8,32.8,2.5,522,0,3,1,2,8.24,Software Developer,Product-Based,16.01
75.4,33.5,26.7,25.4,45.1,41.3,47.4,93.6,28.5,38.6,61.5,2.5,220,1,8,4,1,8.3,DevOps Engineer,Service-Based,3.51
49.5,94.6,71.0,17.8,22.3,47.2,57.2,37.4,35.1,66.9,33.6,1.5,159,1,6,2,2,7.68,Software Developer,Startup,3.01
67.1,91.5,58.7,20.9,3.3,20.7,26.6,43.3,51.7,83.0,57.1,2.0,278,2,6,4,1,7.66,Backend Developer,Service-Based,4.3
57.7,83.6,64.2,25.2,45.2,4.5,69.9,77.0,28.8,60.4,53.7,2.5,267,2,5,4,2,7.55,Backend Developer,Service-Based,5.07
33.2,62.9,94.6,52.3,27.5,11.5,90.3,62.4,28.9,71.1,50.1,3.0,354,3,11,4,2,7.0,Software Developer,Service-Based,5.16
93.3,78.1,53.5,32.3,19.9,53.6,27.9,22.9,25.4,51.4,70.7,2.0,415,1,3,4,1,7.5,Software Developer,Service-Based,4.91
91.9,48.6,50.9,0.0,98.3,3.7,42.0,30.6,63.4,35.3,48.3,2.5,266,1,1,5,0,7.81,ML Engineer,Service-Based,4.84
87.5,18.1,10.8,38.8,90.4,23.1,83.4,34.7,93.9,61.9,66.5,3.5,283,1,4,5,3,7.45,Data Scientist,Service-Based,4.91
63.1,57.6,54.1,99.6,18.7,100.0,73.0,51.4,4.8,97.2,81.0,3.0,220,1,10,4,2,8.84,Full-Stack Developer,Fintech,25.45
72.3,46.2,52.2,25.1,81.5,33.6,55.3,58.1,87.5,12.0,46.2,3.0,269,2,5,3,4,7.79,ML Engineer,Service-Based,4.34
84.7,50.1,84.3,47.9,87.5,22.1,51.3,69.7,62.9,75.6,44.1,4.0,152,1,10,5,4,9.57,ML Engineer,Service-Based,4.85
77.1,100.0,99.6,56.3,40.6,11.0,73.1,26.3,27.2,60.2,61.3,4.5,243,2,5,5,2,8.62,Software Developer,Fintech,24.04
46.5,31.6,27.8,72.7,25.4,79.5,77.5,33.5,39.9,27.0,49.0,2.5,0,1,0,3,2,5.62,Frontend Developer,Startup,3.49
48.6,24.3,0.0,0.0,73.2,0.0,29.4,49.4,72.7,70.2,52.5,2.5,239,2,5,2,1,7.25,Data Scientist,Startup,4.31
19.0,76.4,10.0,100.0,52.8,100.0,33.6,28.2,0.0,0.0,47.6,2.5,221,1,2,4,0,7.9,Frontend Developer,Startup,4.52
49.9,78.1,37.5,75.0,0.0,78.5,43.3,44.3,21.6,57.9,48.1,3.5,150,1,3,3,1,7.36,Full-Stack Developer,Product-Based,15.67
66.0,1.1,32.9,96.0,12.3,91.6,42.2,44.9,17.1,77.5,49.9,2.0,286,1,7,6,2,8.25,Full-Stack Developer,Product-Based,15.22
67.0,61.8,68.7,60.9,9.3,35.0,56.7,52.4,8.2,67.7,54.1,3.0,235,2,2,1,0,8.73,Software Developer,Product-Based,14.99
55.0,14.2,41.3,15.0,99.3,9.2,40.6,13.8,83.8,43.5,59.4,3.0,238,1,3,1,2,7.19,Data Scientist,Service-Based,5.07
36.5,23.8,25.4,32.9,100.0,13.9,63.0,51.8,88.3,39.8,33.9,3.0,128,1,2,4,2,8.0,ML Engineer,Startup,4.19
56.7,75.9,80.9,56.9,3.2,44.6,57.1,44.1,28.4,54.9,56.2,3.0,59,2,8,3,3,8.99,Software Developer,Service-Based,4.22
79.5,56.5,44.4,26.0,12.0,73.3,51.4,51.0,21.7,61.9,31.9,3.5,283,2,7,2,0,8.66,Software Developer,Product-Based,17.8
92.3,26.4,70.3,16.6,98.4,0.0,47.7,39.0,67.3,39.4,48.7,3.0,109,1,5,4,2,8.03,ML Engineer,Service-Based,4.12
0.0,23.2,43.8,83.2,0.0,85.1,33.7,42.8,10.8,21.1,33.8,4.0,391,2,4,2,1,7.72,Frontend Developer,Product-Based,15.82
58.9,65.2,39.1,76.8,0.0,60.6,70.9,48.4,37.5,56.0,52.0,3.0,223,1,6,3,4,7.43,Full-Stack Developer,Product-Based,16.48
76.7,23.8,38.0,7.7,100.0,15.8,56.8,49.6,92.3,14.1,53.9,3.0,64,1,6,4,0,7.24,ML Engineer,Startup,4.66
69.2,27.0,39.9,39.7,43.0,49.1,25.2,47.6,100.0,83.4,92.8,2.0,390,2,6,5,1,9.25,Data Analyst,Product-Based,19.78
77.6,59.5,30.0,58.1,16.1,59.2,77.0,60.3,26.9,42.8,40.1,2.5,438,2,7,3,2,8.19,Full-Stack Developer,Service-Based,5.02
0.0,44.9,0.0,100.0,0.0,100.0,42.3,58.5,26.8,43.6,33.6,3.0,295,2,6,4,2,8.17,Frontend Developer,Product-Based,14.85
52.0,58.0,10.2,76.6,19.2,57.3,75.3,48.4,32.3,64.3,48.4,2.0,435,2,2,4,3,7.96,Full-Stack Developer,Product-Based,17.33
100.0,54.0,29.0,24.1,97.6,56.9,15.6,66.0,75.0,58.3,45.6,3.5,287,2,5,6,3,8.45,ML Engineer,Service-Based,4.72
52.3,37.2,57.3,34.1,4.2,38.1,76.1,5.2,22.0,32.4,53.3,3.5,344,3,0,2,1,7.43,Software Developer,Service-Based,4.36
34.2,54.5,0.7,41.6,5.9,33.3,22.3,74.7,53.6,85.6,32.8,2.5,260,1,6,3,1,7.72,DevOps Engineer,Startup,4.19
84.3,45.2,51.1,35.4,24.7,0.5,38.6,25.7,36.5,47.8,56.8,2.0,153,2,8,3,3,7.18,Software Developer,Startup,3.55
12.0,19.0,16.2,100.0,11.0,72.1,40.3,0.0,35.4,20.4,62.2,3.0,169,0,3,2,1,7.37,Frontend Developer,Startup,4.87
50.5,40.3,26.0,34.8,19.5,44.6,25.0,80.2,42.6,55.8,46.3,1.0,245,1,3,3,3,6.72,DevOps Engineer,Startup,5.03
72.1,36.9,35.1,54.5,1.7,95.4,42.0,14.9,0.0,85.3,45.2,2.5,92,1,8,1,0,8.03,Full-Stack Developer,Startup,4.14
52.7,73.0,19.5,1.7,36.1,24.1,24.6,100.0,0.0,45.7,23.2,3.5,61,0,7,5,1,7.24,DevOps Engineer,Service-Based,3.65
57.8,94.4,58.6,35.2,11.3,67.9,57.9,30.8,4.4,71.6,67.6,2.5,262,2,7,0,2,7.91,Backend Developer,Product-Based,14.61
95.0,51.9,42.1,0.0,100.0,7.7,54.3,18.0,100.0,59.9,74.5,4.0,97,2,4,5,3,8.15,ML Engineer,Service-Based,4.28
58.4,30.7,43.5,35.7,24.0,19.2,66.3,42.7,23.7,94.2,62.7,3.5,270,2,8,2,0,8.09,Backend Developer,Service-Based,5.24
68.8,100.0,75.9,61.3,3.5,14.1,89.6,43.2,23.5,60.4,66.7,2.5,175,2,3,3,5,7.91,Software Developer,Product-Based,12.52
46.3,49.0,74.8,25.4,52.3,32.4,19.4,100.0,18.7,27.0,53.6,2.5,362,1,7,2,2,5.86,DevOps Engineer,Service-Based,4.19
46.3,72.9,60.9,56.7,23.1,48.9,55.7,37.8,38.5,60.3,55.4,2.5,426,2,5,4,2,6.68,Software Developer,Service-Based,5.34
48.5,52.8,32.1,29.9,7.2,20.2,7.8,99.2,13.5,57.0,42.4,2.5,267,0,4,2,0,6.49,DevOps Engineer,Startup,3.89
32.6,79.6,97.5,48.2,24.8,43.6,81.6,52.4,0.7,42.1,45.5,3.0,85,2,9,2,2,8.47,Software Developer,Startup,4.82
80.4,0.0,58.5,15.7,100.0,10.3,46.6,8.9,72.3,78.8,61.1,3.0,300,1,3,2,2,7.1,Data Scientist,Service-Based,4.75
61.1,99.1,35.2,22.6,49.6,37.9,81.8,81.4,28.5,92.0,57.4,2.5,565,0,8,3,0,8.13,Backend Developer,Top-Tier,42.23
36.6,54.9,33.4,96.2,3.0,87.7,50.2,29.9,31.2,73.7,82.5,3.5,344,0,9,2,2,8.68,Full-Stack Developer,Product-Based,17.84
36.0,61.7,47.5,42.3,20.3,55.1,63.7,44.0,27.0,71.7,40.7,3.5,216,1,3,5,0,7.18,Software Developer,Service-Based,4.84
56.1,48.1,49.2,1.0,100.0,34.6,43.0,39.2,100.0,77.7,50.6,3.0,348,2,3,2,0,8.53,Data Scientist,Service-Based,5.07
43.3,16.9,11.8,89.5,12.6,100.0,18.8,7.2,12.8,7.6,69.6,1.5,373,1,2,2,0,5.94,Frontend Developer,Startup,5.45
33.2,47.5,28.8,100.0,0.0,85.4,2.5,26.5,0.0,26.5,50.6,2.0,77,2,2,4,3,7.27,Full-Stack Developer,Startup,3.86
87.9,69.8,28.0,27.0,0.0,24.5,72.5,72.7,15.6,66.1,43.5,2.0,392,1,5,0,1,6.9,Backend Developer,Service-Based,4.96
74.7,46.1,5.6,22.0,36.1,19.9,47.8,8.8,100.0,73.6,68.0,3.0,289,1,4,3,1,7.34,Data Analyst,Service-Based,4.46
79.9,88.0,59.7,62.8,3.7,71.1,38.0,67.8,33.7,75.6,75.8,4.0,319,3,5,4,4,7.78,Backend Developer,Product-Based,17.44
60.8,43.3,36.3,17.3,91.0,24.4,60.2,77.3,33.0,34.7,66.0,4.0,372,2,7,2,3,7.0,ML Engineer,Service-Based,5.07
73.6,78.7,59.8,26.8,18.0,37.8,58.4,16.9,48.7,66.2,62.8,3.0,200,1,6,2,3,8.3,Software Developer,Service-Based,4.78
66.7,14.1,59.1,64.5,91.6,30.9,2.1,61.0,56.2,81.0,66.8,3.0,428,3,4,5,3,8.09,ML Engineer,Product-Based,18.81
8.3,47.7,13.2,89.4,7.5,77.5,63.9,23.5,0.0,12.0,31.5,1.5,222,0,5,1,1,5.84,Frontend Developer,Startup,4.54
88.9,15.9,53.5,2.5,100.0,29.7,71.2,41.2,92.1,46.0,58.2,3.5,252,2,4,3,4,7.4,ML Engineer,Service-Based,5.19
66.1,61.3,66.9,56.8,12.8,48.1,45.3,10.2,33.9,61.5,42.6,3.5,269,2,8,3,2,9.49,Software Developer,Service-Based,5.09
49.8,58.3,71.7,7.7,87.9,16.6,46.9,43.9,100.0,45.0,64.6,3.5,207,2,6,1,2,8.12,ML Engineer,Service-Based,5.28
50.4,44.6,23.9,76.6,12.8,86.0,37.3,51.3,37.7,45.3,78.5,1.5,231,2,5,1,2,8.09,Full-Stack Developer,Product-Based,14.83
74.4,18.4,13.4,5.8,35.4,15.7,30.7,17.0,70.7,46.7,57.6,2.5,307,1,2,4,0,7.44,Data Analyst,Startup,4.41
62.5,66.7,53.7,68.6,8.0,62.7,100.0,40.9,38.7,29.6,63.5,3.0,525,2,4,2,0,7.64,Software Developer,Top-Tier,41.17
70.3,75.2,61.9,26.0,100.0,0.0,66.3,85.2,56.1,77.8,60.2,3.5,374,2,6,2,3,7.87,ML Engineer,Fintech,27.39
48.9,93.9,58.0,71.8,22.4,62.4,68.9,33.5,46.1,57.3,63.3,4.0,282,3,10,4,2,8.9,Software Developer,Fintech,21.42
60.8,46.8,13.4,40.3,18.1,8.1,18.2,100.0,35.2,48.1,38.5,2.5,107,1,0,2,3,6.36,DevOps Engineer,Startup,3.73
39.8,64.1,78.7,14.0,17.2,41.4,71.6,52.6,23.6,90.4,46.8,4.0,185,0,7,2,2,8.28,Software Developer,Service-Based,4.29
55.9,41.2,15.5,58.2,12.3,100.0,38.3,53.9,16.5,24.2,59.3,3.0,346,1,0,0,1,8.32,Frontend Developer,Product-Based,17.5
74.6,15.0,42.6,25.1,34.3,13.3,27.0,100.0,29.6,67.2,53.7,3.5,157,1,0,3,1,7.34,DevOps Engineer,Service-Based,3.67
73.1,100.0,65.7,44.5,2.2,22.5,47.3,32.3,46.7,57.7,47.6,3.0,269,2,5,3,3,8.7,Software Developer,Service-Based,4.72
81.6,57.9,44.8,31.0,100.0,20.4,46.5,39.8,48.5,2.6,63.8,2.5,221,1,5,2,3,8.3,ML Engineer,Service-Based,4.52
77.7,41.7,38.7,37.4,29.7,20.1,24.2,15.9,97.1,92.8,61.9,3.0,324,2,10,3,2,7.77,Data Analyst,Service-Based,5.25
19.7,35.9,11.1,58.4,18.6,74.3,65.9,16.1,0.0,34.8,47.8,1.0,132,2,1,0,1,8.24,Frontend Developer,Startup,4.8
13.4,0.0,50.6,100.0,0.0,57.3,61.3,5.6,21.8,42.9,35.6,2.0,200,3,1,0,2,5.4,Frontend Developer,Startup,3.34
89.4,78.9,59.7,50.6,29.4,71.6,31.2,42.6,28.6,64.3,67.5,3.5,314,2,5,4,3,7.27,Software Developer,Product-Based,18.2
100.0,100.0,63.2,39.7,9.7,22.4,63.9,52.8,23.3,54.3,69.1,3.5,152,0,3,4,2,7.18,Backend Developer,Service-Based,4.94
79.2,0.0,35.6,5.3,63.2,35.3,52.0,23.0,71.4,57.4,32.6,3.5,159,1,4,3,2,7.15,Data Scientist,Service-Based,3.96
86.5,3.2,73.2,8.2,55.8,5.8,54.1,55.9,100.0,66.2,65.9,3.5,236,2,4,4,3,8.7,Data Scientist,Service-Based,4.4
75.4,79.4,70.5,71.7,9.7,7.4,73.6,37.1,10.8,80.4,51.2,2.5,416,1,6,5,2,7.16,Backend Developer,Product-Based,15.96
66.0,97.4,72.1,40.6,11.9,43.1,62.5,55.8,15.3,62.0,61.4,3.5,369,1,5,3,2,7.24,Software Developer,Service-Based,4.9
60.2,45.0,0.0,36.8,0.0,5.5,33.9,100.0,33.9,32.0,68.1,2.0,382,1,1,2,1,5.74,DevOps Engineer,Service-Based,4.33
54.4,13.8,15.3,57.4,18.7,37.3,23.9,100.0,20.0,29.1,42.3,3.5,233,1,11,5,0,8.15,DevOps Engineer,Service-Based,4.2
87.9,56.8,46.0,10.1,0.0,24.0,42.9,38.3,53.0,52.9,46.5,3.0,225,1,9,2,2,7.23,Software Developer,Startup,4.18
